"name";"table_name";"049_helptext__de_new";"049_helptext__en_new"
"fieldtype_config";"cms_field_conf";"Feldtypspezifische Konfigurationsparameter werden hier eingetragen. Jeder Parameter sowie der zugehörige Wert stehen in einer eigenen Zeile im Format:

Parameter=Wert;

Bitte auf die korrekte Schreibweise achten und darauf, dass jeder Eintrag mit einem Semikolon abgeschlossen wird. Mehrere Parameter können so untereinander angegeben werden.

**Beispiel:**
```text
max_length=50;
required=true;
default=testwert;
```";"Field-type specific configuration parameters are entered here. Each parameter and its corresponding value should be on a separate line in the following format:

Parameter=Value;

Please ensure correct spelling and that each entry ends with a semicolon. Multiple parameters can be listed one below the other in this way.

**Example:**
```text
max_length=50;
required=true;
default=testvalue;
```"
"cms_usergroup_mlt";"cms_tpl_page";"Für Mitglieder dieser Gruppen ist der Eintrag immer sichtbar.";"For members of these groups, the entry is always visible."
"function";"cms_tbl_conf_restrictions";"Geben Sie den Namen einer Callback-Funktion an, die zur dynamischen Erstellung von SQL-Einschränkungen verwendet wird. Die Funktion erhält zwei Parameter: das Tabellenkonfigurationsobjekt und die Definition der Einschränkung. Als Rückgabewert wird ein passender SQL-Teil erwartet, zum Beispiel:

```sql
`meine_tabelle`.`mein_feld` IN ('a', 'b')
```

Die Callback-Funktion muss sich entweder im globalen Callback-Verzeichnis (`./cms/global_callback_functions/gcf_[CALLBACKNAME].fun.php`) oder im kundenbezogenen Callback-Verzeichnis (`./cms/customer/[KUNDE]/callback_functions/ccf_[CALLBACKNAME].fun.php`) befinden.

Beachten Sie dabei folgende Namenskonventionen:

- Globale Funktionen: `gcf_[CALLBACKNAME]`
- Kundenfunktionen: `ccf_[CALLBACKNAME]`

Beispiel für eine Funktionsdeklaration:

```php
function gcf_date($oTableConf, $oTableRestriction) {
    // Ihre Logik hier
}
```

Diese Vorgaben stellen sicher, dass die Funktion an der richtigen Stelle gefunden und ausgeführt werden kann.";"Specify the name of a callback function used for the dynamic creation of SQL constraints. The function receives two parameters: the table configuration object and the constraint definition. The return value should be an appropriate SQL fragment, for example:

```sql
`my_table`.`my_field` IN ('a', 'b')
```

The callback function must be located either in the global callback directory (`./cms/global_callback_functions/gcf_[CALLBACKNAME].fun.php`) or in the customer-specific callback directory (`./cms/customer/[CUSTOMER]/callback_functions/ccf_[CALLBACKNAME].fun.php`).

Please observe the following naming conventions:

- Global functions: `gcf_[CALLBACKNAME]`
- Customer functions: `ccf_[CALLBACKNAME]`

Example of a function declaration:

```php
function gcf_date($oTableConf, $oTableRestriction) {
    // Your logic here
}
```

These requirements ensure that the function can be found and executed in the correct location."
"link";"cms_tree";"Geben Sie eine vollständige Internetadresse an, die mit http:// oder https:// beginnt. Verwenden Sie dieses Feld, wenn der Navigationspunkt auf eine externe Website weiterleiten soll. 

Beispiel:
```text
https://www.beispielseite.de
```";"Enter a complete internet address that begins with http:// or https://. Use this field if the navigation item should redirect to an external website.

Example:
```text
https://www.examplepage.com
```"
"meta_page_topic";"cms_tpl_page";"Geben Sie hier das Thema Ihrer Seite an.

Diese Information wird zwar nicht von allen Diensten unterstützt, jedoch nutzen einige Suchmaschinen diese Angabe, um Ihre Seite besser zuzuordnen und auffindbar zu machen.";"Enter the topic of your page here.

Although this information is not supported by all services, some search engines use it to better categorize and make your page more discoverable."
"db_alias";"cms_tbl_display_list_fields";"Geben Sie hier den Aliasnamen an, den das Feld in der SQL-Abfrage zurückliefert  ohne Tabellenpräfix und ohne Anführungszeichen.

Beispiel: Wird in der Abfrage  
```sql
A.`name` AS name
```
verwendet, tragen Sie einfach  
```text
name
```
ein.";"Enter here the alias name that the field returns in the SQL querywithout table prefix and without quotation marks.

Example: If the query uses  
```sql
A.`name` AS name
```
simply enter  
```text
name
```"
"allowed_domains";NULL;"Geben Sie in diesem Feld alle Domains an, die vom Suchroboter indiziert werden dürfen. Tragen Sie pro Zeile eine Domain ein. Beachten Sie, dass auch Subdomains separat angegeben werden müssen.

Beispiel:

```
test.de
www.test.de
bilder.test.de
```";"Enter all domains that may be indexed by the search robot in this field. Enter one domain per line. Note that subdomains must also be listed separately.

Example:

```
test.de
www.test.de
bilder.test.de
```"
"shop_voucher_series_sponsor_id";"shop_voucher_series";"Gesponserte Gutscheine können auch für Artikel verwendet werden, bei denen normalerweise keine Gutscheine zugelassen sind.

Gesponserte Gutscheine gelten als Zahlungsmittel und haben daher keinen Einfluss auf die berechnete Mehrwertsteuer. Diese Option sollte ausschließlich für Gutscheine aktiviert werden, die tatsächlich von einem Kunden oder Partner bezahlt wurden, beispielsweise bei einem gekauften Gutschein.";"Sponsored vouchers can also be used for items for which vouchers are normally not permitted.

Sponsored vouchers are considered a means of payment and therefore do not affect the calculated VAT. This option should only be activated for vouchers that have actually been paid for by a customer or partner, for example in the case of a purchased voucher."
"subtype";"cms_tbl_extension";"Gib den Pfad relativ zum Verzeichnis classes an, ohne den Klassennamen selbst zu nennen.

Beispiel:  
Liegt die Klasse im Verzeichnis /framework/classes/dbobjects, ist der Pfad entsprechend dbobjects.";"Specify the path relative to the classes directory, without including the class name itself.

Example:  
If the class is located in the directory /framework/classes/dbobjects, the path should be dbobjects."
"meta_pragma";"cms_tpl_page";"Gibt an, ob diese Seite zwischengespeichert werden darf.

Dadurch wird festgelegt, ob der Browser oder Proxy-Server die Seite temporär speichern (cachen) darf. Dies kann die Leistungsfähigkeit der Website verbessern, beeinflusst aber auch, wie aktuell die angezeigten Inhalte sind.";"Indicates whether this page may be cached.

This determines whether the browser or proxy server is allowed to temporarily store (cache) the page. This can improve the performance of the website but also affects how up-to-date the displayed content is."
"hasCurrency";"pkg_shop_statistic_group";"Gibt an, ob für diese Gruppe eine Währung benötigt wird.

In der Regel ist dies erforderlich, wenn es sich um Zahlungsstatistiken handelt.";"Indicates whether a currency is required for this group.

This is usually necessary when dealing with payment statistics."
"class";"cms_wizard_step";"Gibt an, welche Klasse verwendet werden soll. Sie muss von der zugehörigen Tabellenklasse abgeleitet sein.";"Specifies which class should be used. It must be derived from the corresponding table class."
"data_extranet_user_id";"shop_search_log";"Gibt an, welcher Benutzer die Suchanfrage durchgeführt hat.";"Indicates which user performed the search query."
"name_list";"cms_tbl_extension";"Gibt den Namen der Klasse an, mit der die Standardfunktionen von TCMSRecordList erweitert oder überschrieben werden können.

Beispiel:

```php
'MyCustomRecordList'
```

Hiermit kann individuelle Logik für Listenansichten eingebunden werden.";"Specifies the name of the class that can be used to extend or override the standard functions of TCMSRecordList.

Example:

```php
'MyCustomRecordList'
```

This allows custom logic to be incorporated into list views."
"height";"cms_image_crop_preset";"Gibt die Höhe in Pixeln an.";"Specifies the height in pixels."
"show_scrollbars";"pkg_shop_listfilter_item";"Gilt nur, wenn die Option Beim Öffnen der Seite alles zeigen? auf NEIN eingestellt ist.

Wenn diese Einstellung aktiviert ist, wird innerhalb des Filterelements ein Scrollbalken angezeigt, anstelle des Buttons ""Alle anzeigen"".";"Applies only if the option Show everything when opening the page? is set to NO.

If this setting is enabled, a scrollbar will be displayed within the filter element instead of the ""Show all"" button."
"restrict_to_other_series";"shop_voucher_series";"Gutscheine aus dieser Serie können ausschließlich zusammen mit Gutscheinen aus anderen Serien eingelöst werden. Mehrere Gutscheine derselben Serie können nicht gemeinsam verwendet werden.";"Vouchers from this series can only be redeemed together with vouchers from other series. Multiple vouchers from the same series cannot be used together."
"allow_no_other_vouchers";"shop_voucher_series";"Gutscheine dieser Serie können ausschließlich einzeln eingelöst werden. Sie sind nicht mit anderen Gutscheinen kombinierbar, unabhängig davon, aus welcher Serie die weiteren Gutscheine stammen.";"Vouchers from this series can only be redeemed individually. They cannot be combined with other vouchers, regardless of which series the other vouchers are from."
"restrict_to_value";"shop_voucher_series";"Gutscheine dieser Serie können erst eingelöst werden, wenn der angegebene Mindestbestellwert erreicht ist.";"Vouchers from this series can only be redeemed once the specified minimum order value has been reached."
"description";"cms_interface_manager_parameter";"Hier finden Sie eine Hilfestellung oder eine Erklärung zum jeweiligen Parameter.";"Here you will find guidance or an explanation for the respective parameter."
"cms_portal_mlt";"pkg_external_tracker";"Hier kann ausgewählt werden, für welches Portal der Webstatistikdienst verwendet werden soll.

Wird kein Portal ausgewählt, gilt der Webstatistikdienst automatisch für alle Portale.

Falls mehrere Portale denselben Benutzer- oder Site-Code verwenden, kann der Webstatistikdienst für diese Portale gemeinsam genutzt werden.

Verwendet hingegen jedes Portal einen eigenen Benutzer- oder Site-Code, muss der Webstatistikdienst separat für jedes Portal eingerichtet werden.";"Here you can select which portal the web analytics service should be used for.

If no portal is selected, the web analytics service will automatically apply to all portals.

If multiple portals use the same user or site code, the web analytics service can be shared for these portals.

However, if each portal uses its own user or site code, the web analytics service must be set up separately for each portal."
"detail_page_cms_tree_id";"shop_category";"Hier kann eine Seite ausgewählt werden, die anstelle der Standard-Detailseite für die Anzeige der Kategorie-Detailseite verwendet wird.";"Here you can select a page to be used as the category detail page instead of the default detail page."
"name_column_callback";"cms_tbl_conf";"Hier kannst du eine Funktion angeben, die auf das Namensfeld angewendet wird. Gib entweder gcf_functionname für globale oder ccf_functionname für kundenspezifische Funktionen an.

Die Funktion erhält zwei Parameter:

1. Den Wert des Namensfeldes
2. Ein assoziatives Array mit den Daten der aktuellen Zeile

Beispiel für einen Funktionsaufruf:
```php
gcf_beispielFunktion($name, $daten);
```";"Here you can specify a function to be applied to the name field. Specify either gcf_functionname for global functions or ccf_functionname for customer-specific functions.

The function receives two parameters:

1. The value of the name field
2. An associative array with the data of the current row

Example of a function call:
```php
gcf_exampleFunction($name, $data);
```"
"botlist";"cms_config";"Hier kannst du eine Liste von Suchmaschinen-Robots eintragen. Trenne jeden Eintrag durch einen Zeilenumbruch. Das System erkennt Besucher als Robot, wenn eine der angegebenen Zeichenketten im User-Agent enthalten ist.

**Beispiel für die Einträge:**

```
googlebot
ultraseek
crawl
spider
fireball
```

So stellst du sicher, dass relevante Bots korrekt identifiziert werden.";"Here you can enter a list of search engine robots. Separate each entry with a line break. The system recognizes a visitor as a robot if one of the specified strings is contained in the user agent.

**Example entries:**

```
googlebot
ultraseek
crawl
spider
fireball
```

This ensures that relevant bots are correctly identified."
"shop_article_mlt";"shop_article";"Hier können Artikel ausgewählt werden, die inhaltlich mit dem aktuellen Artikel verwandt sind.

Die Zuordnung ist einseitig: Wenn Artikel B als ähnlich zu Artikel A markiert wird, gilt dies nicht automatisch umgekehrt.";"Here you can select articles that are related in content to the current article.

The assignment is one-way: If Article B is marked as similar to Article A, this does not automatically apply the other way around."
"cms_tbl_list_class";"cms_tbl_conf";"Hier können Erweiterungen für die Listenansicht definiert werden.

- Standardmäßig wird die unter Listenansicht Standard Klasse definierte Liste verwendet.
- Um die Suchliste für MLT-Felder zu überschreiben, kann hier eine Erweiterung mit dem Namen mltsearch hinterlegt werden.";"Here, extensions for the list view can be defined.

- By default, the list defined under ""List View Standard Class"" is used.
- To override the search list for MLT fields, an extension named mltsearch can be stored here."
"cms_tbl_conf_index";"cms_tbl_conf";"Hier können Indizes für mehrere Felder gleichzeitig angelegt werden. Beachten Sie, dass einige Feldtypen bereits eigene Indizes besitzen, die an dieser Stelle nicht angezeigt werden.";"Here you can create indexes for multiple fields simultaneously. Please note that some field types already have their own indexes, which are not displayed here."
"stars";"shop_article";"Hier können Sie angeben, wie viele Bewertungssterne (zwischen 0 und 5) vergeben werden sollen.";"Here you can specify how many rating stars (between 0 and 5) should be assigned."
"external_embed_code";"cms_media";"Hier können Sie den HTML-Code eines externen Video-Hosters einfügen, um das Video direkt auf Ihrer Website einzubinden. 

Achten Sie darauf, den vollständigen und korrekten Einbettungscode zu verwenden, damit das Video einwandfrei dargestellt wird.

Beispiel:
```html
<iframe src=""https://www.youtube.com/embed/BeispielID"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen></iframe>
```
Vermeiden Sie unvollständige oder fehlerhafte Codes, da dies zu Problemen bei der Anzeige führen kann.";"Here you can insert the HTML code of an external video host to embed the video directly on your website.

Make sure to use the complete and correct embed code so that the video is displayed properly.

Example:
```html
<iframe src=""https://www.youtube.com/embed/ExampleID"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen></iframe>
```
Avoid incomplete or incorrect codes, as this can cause display issues."
"robots";"cms_portal";"Hier können Sie den Inhalt der robots.txt festlegen.

Bitte beachten Sie, dass der hier eingegebene Text nur verwendet wird, wenn im Document Root keine eigene robots.txt-Datei vorhanden ist.";"Here you can define the contents of the robots.txt file.

Please note that the text entered here will only be used if there is no separate robots.txt file present in the document root."
"list_query";"cms_tbl_conf";"Hier können Sie ein SQL-Statement hinterlegen, mit dem die angezeigten Daten in der Listenansicht gesteuert werden. Achten Sie darauf, dass Ihre Abfrage mindestens ein ID-Feld bereitstellt.

Bitte beachten Sie folgende Hinweise:

- Es dürfen keine Aliase verwendet werden (zum Beispiel:  
  ```sql
  LEFT JOIN tablex AS x
  ```
  ist nicht erlaubt).
- Greifen Sie immer mit vollständigen Tabellennamen auf Felder und Tabellen zu, zum Beispiel:
  ```sql
  LEFT JOIN tablex ON myothertable.id = tablex.myid
  ```

Nur gültige SQL-Abfragen ohne Alias-Nutzung sind erlaubt.";"Here you can provide an SQL statement to control the data displayed in the list view. Make sure that your query provides at least one ID field.

Please note the following instructions:

- No aliases may be used (for example:
  ```sql
  LEFT JOIN tablex AS x
  ```
  is not allowed).
- Always reference fields and tables using their full table names, for example:
  ```sql
  LEFT JOIN tablex ON myothertable.id = tablex.myid
  ```

Only valid SQL queries without the use of aliases are allowed."
"download";"shop_article";"Hier können Sie eine Datei aus der Dokumentenverwaltung diesem Artikel zuordnen. Nach einem erfolgreichen Kauf wird die Datei dem Benutzer zum Download angeboten.

Bitte beachten Sie:

- Diese Funktion steht auch für Produkte zur Verfügung, die nicht explizit als Download-Artikel ausgewiesen sind (zum Beispiel durch die Zuweisung zu einem Lager mit dem Namen Download).
- Sie haben daher die Möglichkeit, auch andere für den Artikel relevante Dateien  wie beispielsweise Firmware-Upgrades für Hardware  bereitzustellen.";"Here you can associate a file from the document management system with this item. After a successful purchase, the file will be offered to the user for download.

Please note:

- This function is also available for products that are not explicitly designated as ""download"" items (for example, by assigning them to a warehouse named ""Download"").
- Therefore, you also have the option of providing other files relevant to the item  such as firmware upgrades for hardware."
"allow_multiple_shipping_addresses";"shop";"Hier können Sie festlegen, ob Benutzer die Möglichkeit haben, mehrere Lieferadressen zu speichern, oder ob ihnen immer nur eine Lieferadresse zur Verfügung steht.

**Hinweis:** Aktivieren Sie diese Option, wenn Ihre Kunden häufig an verschiedene Adressen liefern lassen möchten, zum Beispiel für Geschenke oder bei wechselnden Aufenthaltsorten. Deaktivieren Sie diese Option, wenn für jeden Kunden stets nur eine Lieferadresse gespeichert werden soll.";"Here you can specify whether users have the option to save multiple delivery addresses, or whether only one delivery address is available to them at all times.

**Note:** Enable this option if your customers frequently wish to deliver to different addresses, for example for gifts or when staying at various locations. Disable this option if only one delivery address should be saved for each customer at all times."
"allow_multiple_billing_addresses";"shop";"Hier können Sie festlegen, ob Benutzer mehrere Rechnungsadressen verwalten dürfen oder ob stets nur eine Rechnungsadresse auswählbar ist.";"Here you can specify whether users are allowed to manage multiple billing addresses, or whether only one billing address can be selected at a time."
"cms_config_cmsmodule_extensions";"cms_config";"Hier können Sie festlegen, welche CMS-Module durch eigene Versionen ersetzt werden sollen.

Legen Sie Ihre eigenen CMS-Module entweder im Verzeichnis  ./extensions/modules  ab oder  für Anpassungen am Custom Core  im Ordner  ./custom-core/modules .";"Here you can specify which CMS modules should be replaced by your own versions.

Place your own CMS modules either in the ./extensions/modules directory orin case of custom core modificationsin the ./custom-core/modules folder."
"url_exclusion";NULL;"Hier können Sie Parameter angeben, die in Links nicht enthalten sein dürfen. Seiten mit diesen Parametern werden nicht indiziert. Trennen Sie die einzelnen Werte durch $$.

Beispiel:

- URL: foo.php?id=15&moduleName=Event+Kalendar  
- Nicht erlaubt: moduleName=Event+Kalendar  
- Eintrag in der Konfiguration: &moduleName=Event+Kalendar$$weitere Parameter";"Here you can specify parameters that must not be included in links. Pages with these parameters will not be indexed. Separate the individual values using $$.

Example:

- URL: foo.php?id=15&moduleName=Event+Kalendar  
- Not allowed: moduleName=Event+Kalendar  
- Entry in the configuration: &moduleName=Event+Kalendar$$additional parameters"
"notes";"cms_tbl_conf";"Hier können Sie zusätzliche Informationen zur Nutzung oder zu den Beziehungen dieser Tabelle festhalten.

Dies ist hilfreich für die Dokumentation und spätere Nachvollziehbarkeit.";"Here you can record additional information about the use or relationships of this table.

This is helpful for documentation and future traceability."
"text_exclusion";NULL;"Hier können Textteile angegeben werden, die beim Aufbau des Suchindexes nicht mit indiziert werden sollen.

Wichtig: Trennen Sie die einzelnen Textteile durch $$.

Beispiel:
```
zurück zur Übersicht$$Sie sind hier$$
```";"Here you can specify text sections that should not be indexed when building the search index.

Important: Separate the individual text sections with $$.

Example:
```
back to overview$$You are here$$
```"
"shop_article_document";"shop_article";"Hier können verschiedene Dateien, wie zum Beispiel PDF-Probeartikel, zu einem Artikel hochgeladen werden.

**Hinweis:** Akzeptierte Dateiformate und die maximale Dateigröße können je nach Systemkonfiguration variieren.";"Various files, such as PDF sample articles, can be uploaded to an article here.

**Note:** Accepted file formats and the maximum file size may vary depending on the system configuration."
"filter_parameter";"pkg_shop_listfilter_module_config";"Hier legst du fest, welche Filter mit welchen Werten bereits vorausgefüllt sind. Wenn ein Filter hier definiert ist, steht er dem Kunden später nicht mehr zur freien Auswahl zur Verfügung.

Die Angaben müssen exakt wie in der URL verwendet werden.

Beispiel:

aPkgShopListfilter%5B859ee3f0-941d-ebfa-3e8b-fe29a4fc17f6%5D%5B%5D=mittel  
aPkgShopListfilter%5Bcf018666-8178-4887-cd00-010ea230179c%5D%5B%5D=ESONO+AG";"Here you specify which filters are already pre-filled with which values. If a filter is defined here, it will no longer be available for free selection by the customer later.

The entries must be used exactly as in the URL.

Example:

aPkgShopListfilter%5B859ee3f0-941d-ebfa-3e8b-fe29a4fc17f6%5D%5B%5D=medium  
aPkgShopListfilter%5Bcf018666-8178-4887-cd00-010ea230179c%5D%5B%5D=ESONO+AG"
"shop_system_info";"shop";"Hier sind alle shop-spezifischen Informationen, wie zum Beispiel die Allgemeinen Geschäftsbedingungen (AGB), hinterlegt.";"Here you will find all shop-specific information, such as the terms and conditions (T&Cs)."
"shop_order_bundle_article";"shop_order_item";"Hier werden die Produkte aufgeführt, die zu einem Bundle in der Bestellung gehören. Ist ein Bundle enthalten, lässt sich damit nachvollziehen, welche einzelnen Artikel diesem Bundle zugeordnet sind.";"Here, the products that are part of a bundle in the order are listed. If a bundle is included, this allows you to see which individual items are assigned to that bundle."
"dbobject_extend_subtype";"cms_tbl_conf";"Hier wird angegeben, in welchem Verzeichnis die zugehörige übergeordnete Klasse abgelegt ist.";"This specifies the directory in which the corresponding parent class is stored."
"module_location";"cms_module";"Hier wird definiert, in welchem Pfad das System nach den zugehörigen Moduldaten sucht, etwa für Seitendefinitionen und Views.

Der Wert sollte idealerweise in der Symfony Bundle-Syntax angegeben werden, zum Beispiel:

@ChameleonSystemCoreBundle

Für systemeigene Bundles sind auch folgende Werte möglich:

- Core
- Custom-Core
- Ein Paketname, beispielsweise pkgshop

Befindet sich das Modul im AppBundle, kann alternativ der Wert Customer benutzt werden. Es wird jedoch empfohlen, die Bundle-Syntax wie oben beschrieben zu verwenden.";"This defines the path in which the system searches for the corresponding module data, for example for page definitions and views.

The value should ideally be specified in Symfony bundle syntax, for example:

@ChameleonSystemCoreBundle

For system-native bundles, the following values are also possible:

- Core
- Custom-Core
- A package name, for example pkgshop

If the module is located in the AppBundle, the value Customer can be used as an alternative. However, it is recommended to use the bundle syntax as described above."
"path_cache";"cms_media_tree";"Hier wird der Pfad zur Bilddatei gespeichert. Im Dateisystem existiert ein entsprechender Pfad; das Bild selbst wird jedoch lediglich über einen Symlink referenziert.";"The path to the image file is stored here. A corresponding path exists in the file system; however, the image itself is only referenced via a symlink."
"file";"pkg_cms_core_log";"Hier wird der vollständige Pfad zur Datei gespeichert.";"The complete path to the file is stored here."
"default_shipping_address_id";"data_extranet_user";"Hier wird die zuletzt verwendete Lieferadresse gespeichert.";"The most recently used delivery address is saved here."
"smtp_server";"cms_config";"Hostname des Servers, der zum Versenden von E-Mails verwendet wird, anstelle des PHP-internen Mailers.

@deprecated since 6.2.0  SMTP credentials are now handled via parameters.yml";"Hostname of the server used to send emails instead of the PHP internal mailer.

@deprecated since 6.2.0  SMTP credentials are now handled via parameters.yml"
"shop_search_word_bonus";"shop";"Im Suchindex erhalten ganze Wörter bei der Suche einen Bonus. Das Gewicht eines vollständigen Wortes wird dabei um den Wert (1 + Gesamtwortbonus) erhöht.

Beispiel:

Angenommen, der Gesamtwortbonus beträgt 0,3, dann ergibt sich ein Faktor von 1,3 für das Vorkommen eines ganzen Wortes.
So werden exakte Treffer bei der Suche höher gewichtet als Wortteile.";"In the search index, whole words receive a bonus during searches. The weight of a complete word is increased by a value of (1 + total word bonus).

Example:

Assuming the total word bonus is 0.3, the factor for the occurrence of a whole word would be 1.3.
This means that exact matches in searches are weighted more highly than parts of words."
"affiliate_code";"shop_order";"In den Shop-Einstellungen kann ein Parametername definiert werden, der vom System als Affiliate-Code erkannt wird. Wenn ein Kunde den Shop mit diesem Parameter in der URL besucht, wird der entsprechende Code bei allen Bestellungen gespeichert, die der Kunde während derselben Sitzung aufgibt.

Auf diese Weise bleibt der Affiliate-Code für alle Bestellungen des Kunden innerhalb dieser Sitzung erhalten.";"In the shop settings, a parameter name can be defined that the system recognizes as an affiliate code. When a customer visits the shop with this parameter in the URL, the corresponding code is saved for all orders the customer places during the same session.

In this way, the affiliate code is retained for all of the customers orders within that session."
"icon_font_css_class";"cms_module";"In diesem Feld kann eine CSS-Klasse angegeben werden, um bei Menüeinträgen ein Icon aus dem verwendeten Icon-Font, wie zum Beispiel Font Awesome, anzuzeigen.

Beispiel:
```html
fas fa-check
```

@deprecated since 6.3.0  Die Konfiguration von CSS-Klassen sollte stattdessen direkt in der Einstellung des Hauptelements im Menü erfolgen.";"In this field, a CSS class can be specified to display an icon from the used icon font, such as Font Awesome, for menu items.

Example:
```html
fas fa-check
```

@deprecated since 6.3.0  The configuration of CSS classes should instead be done directly in the main element setting in the menu."
"orderinfo";"module_customlist_config";"In diesem Feld kann festgelegt werden, nach welchen Kriterien die Daten sortiert werden sollen.

Wenn ein Gruppierungsfeld ausgewählt ist, erfolgt die Sortierung standardmäßig zunächst nach diesem Feld. Erst danach werden weitere ausgewählte Sortieroptionen angewendet.

Nutzen Sie die Möglichkeit, die Reihenfolge der Daten individuell anzupassen, indem Sie eine oder mehrere Sortierkriterien wie etwa Name, Datum oder Status wählen. Bei Kombination mit Gruppierung ist die Sortierung innerhalb der jeweiligen Gruppen möglich.";"In this field, you can specify the criteria by which the data should be sorted.

If a grouping field is selected, sorting will, by default, first be based on this field. Only afterwards will any additional selected sorting options be applied.

Take advantage of the option to customize the order of the data by selecting one or more sorting criteria, such as name, date, or status. When combined with grouping, sorting within the respective groups is possible."
"icon_font_css_class";"cms_menu_item";"In diesem Feld können Sie eine Font-Icon-Klasse angeben, die neben dem Menüeintrag angezeigt wird. Geben Sie dazu den Klassennamen ein, beispielsweise für Font Awesome: fas fa-check.

Beispielnutzung:

```html
<i class=""fas fa-check""></i>
```

Tragen Sie einfach den entsprechenden Klassennamen ein, um das gewünschte Symbol im Menü anzeigen zu lassen.";"In this field, you can specify a font icon class that will be displayed next to the menu item. To do so, enter the class name, for example for Font Awesome: fas fa-check.

Example usage:

```html
<i class=""fas fa-check""></i>
```

Simply enter the corresponding class name to display the desired icon in the menu."
"query";"shop_search_query";"Jede Anfrage muss für jeden Eintrag eine Artikel-ID im entsprechenden Feld bereitstellen. Sollte das Feld bereits in der jeweiligen Tabelle vergeben sein, verwende stattdessen die alternative Bezeichnung.";"Each request must provide an article ID for every entry in the corresponding field. If the field is already assigned in the respective table, use the alternative designation instead."
"shop_article_id";"shop_wrapping_card";"Jede Grußkarte muss einem zugeordneten Artikel entsprechen. Wichtige Details wie Preis, Bild und Umsatzsteuergruppe werden über diesen Artikel festgelegt.

**Hinweis:**
- Die Zuweisung stellt sicher, dass alle relevanten Informationen zentral über den jeweiligen Artikel verwaltet werden.";"Each greeting card must correspond to an assigned item. Important details such as price, image, and VAT group are defined through this item.

**Note:**
- The assignment ensures that all relevant information is managed centrally via the respective item."
"basket_item_key";"shop_order_item";"Jedes Produkt, das dem Warenkorb hinzugefügt wird, erhält einen eindeutigen Schlüssel. Dieser eindeutige Schlüssel ermöglicht es, mögliche Abhängigkeiten zwischen den Produkten im Warenkorb nachzuvollziehen und korrekt zuzuordnen.";"Each product added to the shopping cart is assigned a unique key. This unique key makes it possible to track and correctly assign potential dependencies between the products in the shopping cart."
"active";"shop_category";"Kategorien, die nicht aktiv sind, erscheinen weder in der Navigation noch können sie Produkten neu zugeordnet werden. Bereits mit der Kategorie verknüpfte Produkte bleiben weiterhin aktiv, jedoch steht die Kategorie für neue Zuordnungen nicht mehr zur Auswahl.";"Categories that are not active do not appear in the navigation and cannot be newly assigned to products. Products that are already linked to the category remain active, but the category is no longer available for new assignments."
"exit_class";"pkg_cms_class_manager";"Lassen Sie dieses Feld leer, um die Vererbung unbegrenzt fortzuführen. Wenn Sie möchten, dass die Vererbung an dieser Stelle endet, tragen Sie einen Wert ein.";"Leave this field blank to continue the inheritance indefinitely. If you want the inheritance to end at this point, enter a value."
"cms_language_id";"cms_tpl_page";"Legt fest, in welcher Sprache die Seite angezeigt wird. Die zuvor im Bereich oder Portal definierte Sprache wird dadurch überschrieben.";"Specifies the language in which the page is displayed. This overrides the language previously defined in the section or portal."
"value_type";"shop_discount";"Legt fest, ob der Wert als fester Betrag oder als prozentualer Anteil berücksichtigt wird.";"Specifies whether the value is considered as a fixed amount or as a percentage."
"list_is_package";"cms_wizard_config";"Legt fest, ob die Ansichten für die Schritt-Liste relativ zum Verzeichnis ./classes oder zu ./objectviews gesucht werden.

Ist diese Option aktiviert, werden die Views innerhalb eines Pakets unter ./classes gesucht. Andernfalls befindet sich die Zuordnung in ./objectviews.";"Specifies whether the views for the step list are searched relative to the ./classes directory or to ./objectviews.

If this option is enabled, the views within a package are searched under ./classes. Otherwise, the mapping is located in ./objectviews."
"value_based_on_entire_basket";"shop_shipping_type";"Legt fest, ob die Versandkosten für alle Artikel im Warenkorb gemeinsam oder nur für die jeweils betroffenen Artikel berechnet werden.

Wenn diese Option aktiviert ist, werden die Versandkosten auf Basis des gesamten Warenkorbwerts berechnet. Ist sie deaktiviert, erfolgt die Berechnung nur für bestimmte Artikel, die von der Versandart betroffen sind.";"Determines whether shipping costs are calculated for all items in the cart together or only for the affected items.

If this option is enabled, the shipping costs are calculated based on the total cart value. If it is disabled, the calculation is only applied to specific items affected by the shipping method."
"translation_base_language_id";"cms_config";"Legt fest, welche Sprache für Felder ohne spezifischen Sprachcode verwendet wird.

Für diese Sprache wird kein zusätzliches, verstecktes Feld erzeugt.";"Specifies which language is used for fields without a specific language code.

No additional hidden field is created for this language."
"task_show_count";"cms_user";"Legt fest, wie viele Aufgaben maximal dargestellt werden.  
Wird der Wert auf **-1** gesetzt, erscheinen alle Aufgaben.";"Specifies the maximum number of tasks to be displayed.  
If the value is set to **-1**, all tasks will appear."
"shop_search_max_index_length";"shop";"Legt fest, wie viele Buchstaben eines Suchbegriffs maximal berücksichtigt werden. Nur Teilwörter bis zu dieser Länge werden für die Suche verwendet.";"Specifies the maximum number of letters in a search term that are taken into account. Only partial words up to this length are used for the search."
