"name";"table_name";"049_helptext__de_new";"049_helptext__en_new"
"wikipedia_name";"t_country";"**Wikipedia Name**

Gib diesen Namen nur an, wenn er vom bestehenden Namen abweicht.";"**Wikipedia name**

Only provide this name if it differs from the existing name."
"shop_variant_type_value_cmsfieldname";"shop_variant_type";"**Werte sortieren nach**

Geben Sie an, nach welchem Kriterium die Variantenwerte auf der Webseite angezeigt werden sollen. Sie können das Feld auswählen, das zur Sortierung der Werte verwendet wird, um die Darstellung für Ihre Kunden zu optimieren.";"**Sort values by**

Specify the criterion by which the variant values should be displayed on the website. You can select the field used to sort the values in order to optimize the presentation for your customers."
"value";"shop_discount";"**Wert**

Der Wert kann entweder als absoluter Betrag oder als Prozentsatz angegeben werden. Prozentuale Rabatte beziehen sich stets auf die Summe aller betroffenen Artikel.

Welche Art von Wert vorliegt, wird über eine separate Angabe definiert.

Absolute Beträge werden nicht auf den gesamten Warenkorb verteilt, sondern nacheinander auf die einzelnen Artikel angewendet. Beispiel: Bei einem Rabatt von 10 € und zwei Artikeln im Warenkorb wird zunächst versucht, den gesamten Betrag auf den ersten Artikel anzuwenden. Sofern danach noch ein Restwert verbleibt, wird dieser auf den zweiten Artikel übertragen.";"**Value**

The value can be specified either as an absolute amount or as a percentage. Percentage discounts always refer to the total sum of all affected items.

The type of value is defined by a separate specification.

Absolute amounts are not distributed across the entire shopping cart, but are applied sequentially to individual items. Example: For a discount of €10 and two items in the cart, the system will first attempt to apply the full amount to the first item. If there is any remaining value afterward, it will be applied to the second item."
"value";"shop_voucher_series";"**Wert**

Der Wert eines aus der Serie generierten Gutscheins kann entweder als absoluter Betrag oder als Prozentsatz des Gesamtwarenkorbs angegeben werden. Die genaue Art des Werts wird durch die Wertart bestimmt.

Bei prozentualen Werten bezieht sich der Gutschein immer auf alle durch den Gutschein erfassten Artikel.";"**Value**

The value of a voucher generated from the series can be specified either as an absolute amount or as a percentage of the total shopping cart. The exact type of value is determined by the value type.

For percentage values, the voucher always applies to all items covered by the voucher."
"value_used";"shop_voucher_use";"**Wert verbraucht**

Der angezeigte Wert bezieht sich immer auf die Originalwährung des Shops. Bitte beachten Sie, dass dies nicht zwingend der Währung entspricht, in der der Kunde das Produkt tatsächlich gekauft hat.

*Beispiel*:  
Wenn Ihr Shop die Standardwährung Euro nutzt, wird der verbrauchte Wert immer in Euro angegeben – auch wenn der Kunde seine Bestellung beispielsweise in US-Dollar bezahlt hat.";"**Value consumed**

The displayed value always refers to the shop’s original currency. Please note that this does not necessarily correspond to the currency in which the customer actually purchased the product.

*Example*:  
If your shop uses Euro as the default currency, the consumed value will always be shown in Euro—even if the customer paid for their order in US dollars, for example."
"active";"pkg_newsletter_campaign";"**Wenn Sie diese Kampagne aktivieren, erfolgt der Versand zum festgelegten Zeitpunkt. Beim Speichern der Kampagne werden die Abonnenten zur Versand-Warteschlange hinzugefügt.**";"**When you activate this campaign, the dispatch will occur at the scheduled time. When the campaign is saved, the subscribers are added to the dispatch queue.**"
"shop_vat_id";"shop_payment_method";"**Wenn keine Auswahl getroffen wird, wird automatisch die in der Shop-Konfiguration hinterlegte Umsatzsteuergruppe verwendet.**";"If no selection is made, the VAT group stored in the shop configuration will be used automatically."
"resource";"pkg_cms_routing";"**Wenn die Art der Ressource ""YAML"" ist:**  
Geben Sie hier den Pfad zu einer .yml-Datei an. Die Datei muss dem Aufbau der Symfony Routing Komponente entsprechen (weitere Informationen finden Sie in der Symfony-Dokumentation: http://symfony.com/doc/current/components/routing/introduction.html).  
Der Pfad muss im Symfony-Bundle-Format angegeben werden, zum Beispiel:  
@ChameleonSystemShopBundle/config/route.yml

**Wenn die Art der Ressource ""Klasse"" ist:**  
Tragen Sie hier den Namen einer Klasse ein, die das Interface \esono\pkgCmsRouting\CollectionGeneratorInterface implementiert.";"**If the type of resource is ""YAML"":**  
Enter the path to a .yml file here. The file must follow the structure of the Symfony Routing Component (for more information, see the Symfony documentation: http://symfony.com/doc/current/components/routing/introduction.html).  
The path must be specified in the Symfony bundle format, for example:  
@ChameleonSystemShopBundle/config/route.yml

**If the type of resource is ""Class"":**  
Enter the name of a class here that implements the \esono\pkgCmsRouting\CollectionGeneratorInterface interface."
"show_in_sort";"cms_tbl_display_list_fields";"**Wenn ""Ja"" ausgewählt ist, wird dieses Feld zusätzlich zur besseren Übersicht bei der benutzerdefinierten Sortierung von Mehrfachverknüpfungen angezeigt. Dadurch erhalten Sie mehr Informationen zu den zu sortierenden Tabelleneinträgen.**

Werden für die Sortierung keine zusätzlichen Felder aktiviert, wird in der Sortieransicht lediglich das Namensfeld der Tabelle angezeigt.

Diese Option ist standardmäßig auf „Nein“ gesetzt.";"If ""Yes"" is selected, this field will also be displayed during the custom sorting of multiple links for better clarity. This gives you more information about the table entries to be sorted.

If no additional fields are activated for sorting, only the name field of the table will be displayed in the sorting view.

By default, this option is set to ""No."""
"pkg_cms_theme_id";"cms_portal";"**Website Darstellung / Theme**  
Die Darstellung, die im Frontend verwendet wird. Ein Theme besteht aus der Auswahl verschiedener Snippets, zugehörigen Ressourcen sowie sogenannten „Theme-Blöcken“ wie Header und Footer.";"**Website presentation / theme**  
The presentation used in the frontend. A theme consists of the selection of various snippets, associated resources, as well as so-called ""theme blocks"" such as header and footer."
"cache_clear_last_executed";"shop_discount";"**Wann wurde der Cache der betroffenen Artikel zuletzt zurückgesetzt?**

Da Rabatte zeitabhängig aktiviert oder deaktiviert werden können und die Rabattinformationen bei Artikeln zwischengespeichert sind, ist ein Mechanismus erforderlich, um diesen Cache bei Bedarf zurückzusetzen.

Zu diesem Zweck läuft im System ein Cron-Job. Immer wenn der Cache der betroffenen Artikel – entweder durch den Cron-Job selbst oder durch das Speichern eines Rabatts – zurückgesetzt wird, aktualisiert das System diesen Wert.

Dadurch kann der Cron-Job erkennen, für welche Rabatte ein erneutes Zurücksetzen des Caches erforderlich ist.";"**When was the cache of the affected items last reset?**

Since discounts can be activated or deactivated depending on time, and discount information is cached for items, a mechanism is required to reset this cache when necessary.

For this purpose, a cron job runs in the system. Whenever the cache of the affected items is reset—either by the cron job itself or by saving a discount—the system updates this value.

This allows the cron job to detect which discounts require the cache to be reset again."
"force_jpeg";"cms_config_imagemagick";"**Vorteil:** Die Bildgröße kann häufig deutlich reduziert werden. Allerdings geht dabei die Transparenz des Bildes verloren.";"**Advantage:** The image size can often be significantly reduced. However, the transparency of the image is lost in the process."
"date_sent";"pkg_newsletter_queue";"**Versandzeitpunkt**  
Dieses Feld gibt an, wann die E-Mail tatsächlich verschickt wurde – nicht, wann der Versand ursprünglich geplant war.

Wenn der Wert 0000-00-00 angezeigt wird, bedeutet dies, dass der Newsletter bisher nicht versendet wurde.";"**Shipping time**  
This field indicates when the email was actually sent – not when the send was originally scheduled.

If the value 0000-00-00 is displayed, this means that the newsletter has not been sent yet."
"shopreviewmail_mail_delay";"shop";"**Versandverzögerung (Tage)**

Gibt an, wie viele Tage nach der vollständigen Lieferung einer Bestellung gewartet werden, bevor eine E-Mail mit der Aufforderung zur Bewertung versendet wird.

So wird sichergestellt, dass Kundinnen und Kunden ausreichend Zeit erhalten, ihr Produkt vor der Bewertung zu testen.";"**Shipping delay (days)**

Specifies how many days after the complete delivery of an order are waited before an email requesting a review is sent.

This ensures that customers have sufficient time to test their product before submitting a review."
"value_wrapping_card";"shop_order";"**Verpackungskosten für eine beigelegte Karte**

Dieser Wert gibt die Kosten an, die für das Beilegen einer Karte zur Verpackung einer Bestellung anfallen.";"**Packaging costs for an enclosed card**

This value indicates the costs incurred for including a card in the packaging of an order."
"google_availability";"shop_stock_message";"**Verfügbarkeitsstatus für Google (merchant)**

Je nach Format werden unterschiedliche Werte unterstützt:

- Für CSV: ""auf lager"", ""bestellbar"", ""nicht auf lager"", ""vorbestellt""
- Für XML: ""in stock"", ""available for order"", ""out of stock"", ""preorder""

Diese Angaben geben an, in welchem Verfügbarkeitsstatus sich ein Produkt für Google Shopping befindet.";"**Availability Status for Google (merchant)**

Different values are supported depending on the format:

- For CSV: ""auf lager"", ""bestellbar"", ""nicht auf lager"", ""vorbestellt""
- For XML: ""in stock"", ""available for order"", ""out of stock"", ""preorder""

This information indicates the availability status of a product for Google Shopping."
"meta_author";"cms_portal";"**Verfasser**

Bitte tragen Sie den Namen der Person ein, die für den Inhalt dieser Seite verantwortlich ist.";"**Author**

Please enter the name of the person responsible for the content of this page."
"vat_id";"shop_order";"**Umsatzsteuer-Identifikationsnummer für Unternehmen**

Dieses Feld enthält ausschließlich die Umsatzsteuer-Identifikationsnummer eines Unternehmens. Bitte beachten Sie, dass dieses Feld nur der Datenspeicherung dient und keine automatische Logik, wie beispielsweise die Berechnung von Nettopreisen, damit verbunden ist.";"**VAT Identification Number for Companies**

This field contains only the VAT identification number of a company. Please note that this field is solely for data storage purposes and is not linked to any automatic logic, such as the calculation of net prices."
"vat_id";"data_extranet_user";"**Umsatzsteuer-Identifikationsnummer für Unternehmen**

Dieses Feld dient ausschließlich zur Speicherung der Umsatzsteuer-Identifikationsnummer einer Firma. Es wird keine automatische Berechnung, Verifizierung oder weitere Logik mit diesen Daten durchgeführt.";"**VAT Identification Number for Companies**

This field is solely used to store a company's VAT identification number. No automatic calculation, verification, or additional logic is applied to this data."
"factor";"pkg_shop_currency";"**Umrechnungsfaktor**

Der Umrechnungsfaktor gibt an, wie viel eine Einheit der jeweiligen Währung in Einheiten der Standardwährung wert ist.

> Wichtig: Wenn die Standardwährung geändert wird, passen sich die Werte nicht automatisch an. Die Umrechnungsfaktoren müssen in diesem Fall manuell angepasst werden.";"**Conversion Factor**

The conversion factor indicates how much one unit of a given currency is worth in units of the standard currency.

> Important: If the standard currency is changed, the values will not adjust automatically. In this case, the conversion factors must be manually adjusted."
"rename_on_copy";"cms_tbl_conf";"**Umbenennen beim Kopieren**

Legt fest, ob beim Kopieren eines Eintrags automatisch der Text „[Kopie]“ an das Ende des Titels angehängt wird.

Dies ist nur möglich, wenn der Titel direkt eingegeben wird und nicht von einer Callback-Methode aus mehreren Feldern zusammengesetzt wird.";"**Rename on copy**

Specifies whether the text “[Copy]” is automatically appended to the end of the title when copying an entry.

This is only possible if the title is entered directly and not composed from multiple fields by a callback method."
"view";"pkg_shop_listfilter_item";"**Überschreibt die Einstellungen des ausgewählten Filtertyps.**  
Mit dieser Option können die Vorgaben, die aus dem gewählten Filtertyp stammen, individuell angepasst werden. Bereits getroffene Einstellungen werden durch die Auswahl dieser Ansicht außer Kraft gesetzt.";"**Overrides the settings of the selected filter type.**  
This option allows you to individually adjust the defaults derived from the chosen filter type. Any settings previously made will be overridden when this view is selected."
"name_grouped";"shop_variant_type_value";"**Über dieses Feld kann derselbe Name mehreren Variantenwerten zugeordnet werden.**

Dadurch ist es beispielsweise möglich, für verschiedene Rottöne jeweils den Namen „rot“ zu verwenden. Dies erleichtert die Gruppierung ähnlicher Varianten unter einem gemeinsamen Alternativnamen.";"**This field allows the same name to be assigned to multiple variant values.**

For example, it is possible to use the name ""red"" for various shades of red. This facilitates the grouping of similar variants under a common alternative name."
"weight";"pkg_shop_rating_service";"**Über die Gewichtung wird festgelegt, wie viele Bewertungsaufforderungen im Verhältnis zu anderen Anbietern über diesen Anbieter versendet werden.**

Je höher die Gewichtung, desto häufiger werden Bewertungsaufforderungen für diesen Anbieter ausgewählt.";"The weighting determines how many review requests are sent via this provider in relation to other providers.

The higher the weighting, the more frequently review requests are selected for this provider."
"date_format_calendar";"cms_locals";"**Über die ersten drei Buchstaben (Y, M, D) kann die Reihenfolge von Jahr, Monat und Tag bestimmt werden. Anschließend folgt das gewünschte Trennzeichen für diese Angaben.**";"The order of year, month, and day can be determined using the first three letters (Y, M, D). This is followed by the desired separator for these entries."
"titel";"shop_system_info";"**Titel**

Ein optionaler Titel dient als Überschrift für die Information. Dieser kann hinzugefügt werden, ist jedoch nicht zwingend erforderlich.";"**Title**

An optional title serves as a heading for the information. It can be added, but is not strictly required."
"title";"cms_portal";"**Titel des Portals**

Geben Sie den Text ein, der im Title-Tag der Website angezeigt werden soll. Dies ist der Titel, der im Browser-Tab und in den Suchergebnissen erscheint. Achten Sie auf eine prägnante und aussagekräftige Formulierung.";"**Portal Title**

Enter the text that should be displayed in the website's title tag. This is the title that appears in the browser tab and in search results. Make sure to use a concise and meaningful phrasing."
"name";"pkg_newsletter_campaign";"**Titel des Newsletters**

Beispiel: „Newsletter Februar“

Geben Sie hier den Namen des Newsletters ein, wie er den Empfängerinnen und Empfängern angezeigt werden soll. Dadurch können Sie verschiedene Kampagnen eindeutig voneinander unterscheiden. Erlaubt sind beliebige Titel, beispielsweise der Versandmonat oder das Schwerpunktthema.";"**Title of the Newsletter**

Example: “February Newsletter”

Enter the name of the newsletter here as it should appear to recipients. This allows you to clearly distinguish between different campaigns. Any title is permitted, such as the mailing month or the main topic."
"name";"cms_portal_navigation";"**Titel der Navigation:**  
Der Titel dient dazu, die entsprechende Navigation innerhalb des Portals zu identifizieren und verwendet zu werden, um passende Navigationsinhalte einzublenden.";"**Navigation Title:**  
The title serves to identify the corresponding navigation within the portal and is used to display appropriate navigation content."
"text_position_y";"cms_font_image";"**Textposition Y-Achse**

Mit dieser Einstellung wird der Text vertikal auf dem Hintergrundbild verschoben. Ein höherer Wert verschiebt den Text weiter nach unten.";"**Text position Y-axis**

With this setting, the text is shifted vertically on the background image. A higher value moves the text further down."
"cms_tags_mlt";"shop_article";"**Tag / Schlagworte**

Schlagworte können beispielsweise dazu genutzt werden, auf der Detailseite vordefinierte Suchanfragen anzuzeigen. Außerdem dienen sie dazu, ähnliche Produkte zu gruppieren und die Auswahl sowie das Auffinden verwandter Artikel zu erleichtern.";"**Tag / Keywords**

Keywords can be used, for example, to display predefined searches on the detail page. They also serve to group similar products and make it easier to select and find related items."
"cms_portal_system_page";"cms_portal";"**Systemseiten**

Hier besteht die Möglichkeit, auf bestimmte Seiten zu verweisen, auf die Systemmodule zugreifen, zum Beispiel ein AGB-Pop-up. Diese Seiten werden beim Erstellen der Website festgelegt. Die im Seitenbaum gespeicherte Verlinkung kann jedoch nachträglich angepasst werden.";"**System pages**

Here you have the option to refer to specific pages that system modules access, such as a terms and conditions pop-up. These pages are defined when the website is created. However, the linking stored in the site tree can be adjusted later."
"system_name";"pkg_shop_rating_service";"**Systemname**

Ein eindeutiger Name, über den der Service aufgerufen werden kann.

**Wichtig:** Sobald einem Service ein Systemname zugewiesen wurde, sollte dieser nachträglich nicht mehr geändert werden.";"**System name**

A unique name through which the service can be accessed.

**Important:** Once a service has been assigned a system name, it should not be changed afterward."
"system_name";"cms_menu_category";"**Systemname**

Der Systemname dient dazu, diese Kategorie eindeutig im Code zu referenzieren.

Es wird empfohlen, in diesem Feld ausschließlich Kleinbuchstaben und den Unterstrich (_) zu verwenden.

Bitte beachten: Nachdem der Wert einmal festgelegt wurde, sollte er nicht mehr verändert werden, um konsistente Verweise im System sicherzustellen.";"**System name**

The system name is used to uniquely reference this category in the code.

It is recommended to use only lowercase letters and the underscore (_) in this field.

Please note: Once the value has been set, it should not be changed to ensure consistent references within the system."
"systemname";"pkg_cms_text_block";"**Systemname**

Der Name dient zur eindeutigen Identifikation des Textbausteins.";"**System name**

The name is used for the unique identification of the text module."
"name_internal";"shop_article_image_size";"**Systemname**

Der interne Name der Bildgröße. Verwenden Sie diesen Namen in der Artikelklasse, um ein Bild in der entsprechenden Größe zu erhalten.";"**System name**

The internal name of the image size. Use this name in the article class to obtain an image in the corresponding size."
"identifier";"shop_article_type";"**Systembezeichner**

Ein eindeutiger Name, mit dem der Artikeltyp im System identifiziert wird. Beispiele sind book, cd oder mc.";"**System identifier**

A unique name used to identify the article type in the system. Examples are book, cd, or mc."
"meta_keywords";"cms_portal";"**Suchbegriffe**

Tragen Sie hier die relevanten Suchbegriffe für Ihre Seite ein, jeweils durch Kommas getrennt.

Achten Sie darauf, Wiederholungen zu vermeiden, da sich dies negativ auf die Aufnahme Ihrer Seite in Suchmaschinen auswirken kann. Es empfiehlt sich, nicht mehr als 10 bis 15 verschiedene Begriffe zu verwenden.

Für einzelne Seiten können die Schlüsselwörter individuell angepasst werden, um sie optimal auf den jeweiligen Seiteninhalt abzustimmen.";"**Keywords**

Enter the relevant keywords for your page here, separated by commas.

Be sure to avoid repetitions, as this can negatively affect your site's inclusion in search engines. It is recommended to use no more than 10 to 15 different keywords.

For individual pages, the keywords can be customized to optimally match the specific page content."
"meta_keywords";"cms_tpl_page";"**Suchbegriffe**

Geben Sie die relevanten Suchbegriffe Ihrer Seite ein, jeweils durch ein Komma getrennt. Vermeiden Sie Wiederholungen, da übermäßige Wiederholung einzelner Wörter die Aufnahme Ihrer Seite in Suchmaschinen beeinträchtigen kann.

Es wird empfohlen, nicht mehr als 10 bis 15 Suchbegriffe zu verwenden.";"**Keywords**

Enter the relevant keywords for your page, separated by commas. Avoid repetitions, as excessive repetition of individual words can negatively affect the inclusion of your page in search engines.

It is recommended to use no more than 10 to 15 keywords."
"amount";"shop_user_notice_list";"**Stück:**  
Dieser Wert gibt an, wie viele Exemplare eines Artikels auf dem Merkzettel vermerkt sind.";"**Item:**  
This value indicates how many units of an item are noted on the wish list."
"pkg_shop_rating_service_mail_sent";"shop_order";"**Steht auf ""Ja"", wenn eine Bewertungsmail versendet wurde.**

Beachte: Nicht bei jeder Bestellung wird automatisch eine Bewertungs-E-Mail verschickt.";"Shows ""Yes"" if a review email has been sent.

Note: A review email is not automatically sent for every order."
"start_url";NULL;"**Startseite**

Die URL der Seite, von der aus der Aufbau des Index startet. In der Regel handelt es sich hierbei um Ihre Hauptdomain, zum Beispiel www.test.de. Die Angabe von ""http://"" ist nicht zwingend erforderlich.";"**Homepage**

The URL of the page from which the indexing starts. Usually, this is your main domain, for example www.test.de. Specifying ""http://"" is not mandatory."
"smtp_port";"cms_config";"**Standardwert:** 25

@deprecated since 6.2.0 – SMTP credentials are now handled via parameters.yml.";"**Default value:** 25

@deprecated since 6.2.0 – SMTP credentials are now handled via parameters.yml."
"shop_shipping_group_id";"shop";"**Standardversandkostengruppe**  
Diese Versandkostengruppe wird automatisch ausgewählt, wenn der Kunde noch keine eigene Auswahl getroffen hat und mehrere Versandkostengruppen zur Verfügung stehen.";"**Standard shipping cost group**  
This shipping cost group is automatically selected if the customer has not yet made their own selection and multiple shipping cost groups are available."
"shop_vat_id";"shop";"**Standardumsatzsteuergruppe**

Diese Umsatzsteuergruppe kommt immer dann zur Anwendung, wenn keine andere spezifische Gruppe hinterlegt wurde.";"**Standard VAT group**

This VAT group is applied whenever no other specific group has been assigned."
"data_country_id";"shop";"**Standardland**

Dieses Land wird automatisch vorausgewählt, wenn ein Kunde noch keine eigene Länderauswahl getroffen hat.";"Default Country

This country is automatically preselected if a customer has not yet made their own country selection."
"width";"cms_tbl_display_list_fields";"**Spaltenbreite für Listenansichten**

Bestimmt, wie breit eine Spalte in der Listenansicht dargestellt wird. Dadurch können Sie die Übersichtlichkeit und Lesbarkeit der aufgelisteten Daten anpassen.";"**Column width for list views**

Determines how wide a column is displayed in the list view. This allows you to adjust the clarity and readability of the listed data."
"pkg_shop_payment_transaction_type_id";"shop_order_status_code";"**Soll durch den Status eine Transaktion ausgelöst werden, kann hier die gewünschte Option ausgewählt werden.**

Zum Beispiel kann über die Transaktion Geld eingezogen oder zurückgezahlt werden. Außerdem wird die Bestellung entsprechend als bezahlt oder nicht bezahlt gekennzeichnet.";"If the status is intended to trigger a transaction, the desired option can be selected here.

For example, money can be collected or refunded through the transaction. Additionally, the order will be marked as paid or unpaid accordingly."
"data_extranet_user_id";"shop_order";"**Shop-Kunde**

Wenn die Bestellung von einem registrierten Benutzer getätigt wurde, wird dieser hier gespeichert.";"**Shop Customer**

If the order was placed by a registered user, they will be stored here."
"user_session_id";"shop_order_export_log";"**Session-ID**

Dies ist die eindeutige Identifikationsnummer der aktuellen Sitzung des Nutzers.";"**Session ID**

This is the unique identification number of the user's current session."
"seo_pattern";"shop_category";"**SEO Pattern**

Dieses Feld wird genutzt, um die Überschrift (title) der Seite suchmaschinenoptimiert zu gestalten.

Um alle verfügbaren Platzhalter anzuzeigen, tragen Sie [{SHOW}] in dieses Feld ein und laden Sie die Seite erneut. Danach werden Ihnen sämtliche Platzhalter aufgelistet, die Sie an dieser Stelle verwenden können.";"**SEO Pattern**

This field is used to design the page title in a way that is optimized for search engines.

To display all available placeholders, enter [{SHOW}] in this field and reload the page. Afterwards, you will see a list of all placeholders that you can use in this spot."
"active";"cms_tree_node";"**Seitenverbindung aktiv**  
Wählen Sie ""Ja"", um diese Seite mit dem entsprechenden Navigationspunkt zu verknüpfen.";"**Page link active**  
Select ""Yes"" to link this page to the corresponding navigation item."
"font_size";"cms_font_image";"**Schriftgröße**

Legt die Größe der Schrift in Punkten pro Zentimeter fest.";"**Font Size**

Specifies the size of the font in points per centimeter."
"font_color";"cms_font_image";"**Schriftfarbe:**  
Die Angabe der Schriftfarbe erfolgt im RGB- oder HEX-Format, wobei das Rautezeichen (#) weggelassen wird. Beispiel: FFFFFF steht für Weiß.";"**Font color:**  
The font color is specified in RGB or HEX format, with the hash sign (#) omitted. Example: FFFFFF represents white."
"font_align";"cms_font_image";"**Schriftausrichtung**

Die Schriftausrichtung findet ausschließlich Anwendung, wenn die Bildgröße fest eingestellt ist.";"**Text Alignment**

Text alignment is only applied when the image size is fixed."
"direction";"module_customlist_config_sortfields";"**Richtung**

Gibt an, ob die Sortierung aufsteigend (ASC) oder absteigend (DESC) erfolgen soll.";"Direction

Indicates whether the sorting should be ascending (ASC) or descending (DESC)."
"cms_tbl_conf_id";"pkg_generic_table_export";"**Quell-Tabelle**

Hier legen Sie fest, aus welcher Tabelle die Daten für den Export entnommen werden sollen.";"**Source Table**

Here you specify from which table the data for the export should be taken."
"quality";"cms_config_imagemagick";"**Qualität:**  
Geben Sie einen Wert zwischen 0 und 100 an. Je höher der Wert, desto besser ist die Bildqualität, jedoch steigt auch die Dateigröße. Ein niedrigerer Wert reduziert die Qualität, kann aber die Datei kleiner machen.";"**Quality:**  
Enter a value between 0 and 100. The higher the value, the better the image quality, but the file size also increases. A lower value reduces the quality but can make the file smaller."
"profile_name";"cms_font_image";"**Profilname**  
Wird vom System verwendet, um ein Profil eindeutig zu identifizieren und zu finden.";"**Profile name**  
Used by the system to uniquely identify and locate a profile."
"sync_profile_data_with_billing_data";"shop";"**Profiladresse mit der Rechnungsadresse synchronisieren**

Mit dieser Einstellung legen Sie fest, ob die Profildaten eines Kunden automatisch mit seiner Rechnungsadresse übereinstimmen oder ob beide Adressen unabhängig voneinander verwaltet werden können.";"**Synchronize profile address with billing address**

With this setting, you determine whether a customer’s profile data is automatically synchronized with their billing address or whether both addresses can be managed independently of each other."
"show_spot";"pkg_image_hotspot_item_spot";"**Produktinfo-Layover einblenden**

Legt fest, ob beim Überfahren der Polygonfläche mit der Maus ein Layer mit zusätzlichen Informationen zum verknüpften Objekt eingeblendet wird.";"Show product info overlay

Determines whether a layer with additional information about the linked object is displayed when hovering over the polygon area with the mouse."
"price";"shop_article";"**Preis**

Der reguläre Brutto-Preis des Artikels gibt den vollständigen Verkaufspreis inklusive Mehrwertsteuer an.";"**Price**

The regular gross price of the item indicates the full sales price including value-added tax (VAT)."
"position";"shop_order_step";"**Position**

Die Sortierung der Schritte beeinflusst nicht den Ablauf der Bestellung. Sie dient ausschließlich der Anzeige-Reihenfolge im CMS.";"**Position**

The order of the steps does not affect the processing of the order. It is solely for determining the display sequence in the CMS."
"top";"pkg_image_hotspot_item_spot";"**Position von oben**  
Legt fest, wie viele Pixel das Hotspot-Icon vom oberen Rand des Bildes entfernt ist (Y-Koordinate).";"**Position from above**  
Specifies how many pixels the hotspot icon is offset from the top edge of the image (Y-coordinate)."
"left";"pkg_image_hotspot_item_marker";"**Position von links**

Gibt an, wie weit das Element von der linken Kante des Presenter-Containers entfernt platziert wird. Der Wert wird in der Regel in Prozent oder Pixel angegeben und definiert die horizontale Ausrichtung des Markers innerhalb des Containers.";"**Position from the left**

Indicates how far the element is placed from the left edge of the presenter container. The value is usually specified in percent or pixels and defines the horizontal alignment of the marker within the container."
"position";"shop_category";"**Position der Kategorie innerhalb einer Kategorieebene**

Die Position legt fest, an welcher Stelle sich die Kategorie innerhalb ihrer Ebene befindet. Sie können die Reihenfolge durch Ziehen und Ablegen (Drag and Drop) einfach ändern.";"**Position of the category within a category level**

The position determines where the category is located within its level. You can easily change the order by dragging and dropping."
"deactive_portal";"cms_portal";"**Portal deaktivieren**

Wenn dieses Feld aktiviert ist, ist das Portal ausschließlich für Benutzer sichtbar, die gleichzeitig im CMS angemeldet sind. Andere Besucher können das Portal nicht sehen.";"**Deactivate portal**

If this field is enabled, the portal is only visible to users who are simultaneously logged into the CMS. Other visitors cannot see the portal."
"system_name";"shop_stock_message_trigger";"**Option:**  
Kann im Code verwendet werden, um auf bestimmte Lagermeldungen zu reagieren.";"**Option:**  
Can be used in the code to respond to specific stock notifications."
"name_public";"shop_module_articlelist_orderby";"**Öffentlicher Name**

Dieser Name erscheint für die Nutzer sichtbar auf der Webseite.";"**Public Name**

This name will be visible to users on the website."
"allow_write_review_loggedin_users_only";"pkg_shop_article_review_module_shop_article_review_configuration";"**Nur wenn diese Einstellung aktiviert ist, können ausschließlich angemeldete Benutzer Rezensionen oder Kommentare verfassen.**

Wird die Einstellung deaktiviert, dürfen alle Besucher, unabhängig von einer Anmeldung, Rezensionen oder Kommentare hinterlassen. In diesem Fall wird automatisch eine Anti-Spam-Maßnahme wie beispielsweise eine Eingabeprüfung aktiviert, um unerwünschte Beiträge zu verhindern.";"**Only when this setting is enabled, only registered users can write reviews or comments.**

If the setting is disabled, all visitors—regardless of whether they are logged in—are allowed to leave reviews or comments. In this case, an anti-spam measure, such as a verification check, will automatically be activated to prevent unwanted posts."
"min_value";"pkg_shop_listfilter_item";"**Niedrigster Wert**

Dies ist der kleinste Wert, der bei der Auswahl angegeben werden kann.";"**Lowest Value**

This is the smallest value that can be specified when making a selection."
"cms_tree_id";"shop_system_page";"**Navigationspunkt**

Der Navigationspunkt, dem diese Seite zugeordnet ist.";"Navigation point

The navigation point to which this page is assigned."
"name";"cms_interface_manager";"**Name**

Vergeben Sie einen aussagekräftigen Namen für den Interface-Manager. Der Name sollte eindeutig sein und den Zweck oder die Funktion des Managers klar beschreiben.";"**Name**

Assign a meaningful name to the interface manager. The name should be unique and clearly describe the purpose or function of the manager."
"name";"shop_article_type";"**Name**

Der Name des Artikeltyps, der angezeigt wird. Beispiele hierfür sind: Buch, CD, DVD usw.";"**Name**

The name of the item type that is displayed. Examples include: book, CD, DVD, etc."
"name";"cms_font_image";"**Name**

Der eingegebene Wert wird als Präfix für die erstellten Bilder verwendet.";"**Name**

The entered value will be used as a prefix for the generated images."
"name";"cms_tbl_conf_index";"**Name**

Der eindeutige Name, der im SQL-Kontext für den Index verwendet wird.";"**Name**

The unique name used for the index in the SQL context."
"author_name";"shop_article_review";"**Name oder Alias der Person, die die Rezension verfasst hat.**";"Name or alias of the person who wrote the review."
"header_view";"pkg_generic_table_export";"**Name des zu verwendenden Twig-Templates für den Seiten-Header**  
Gib hier den Namen des gewünschten Twig-Templates an (ohne die Endung .twig). Der Header wird ausschließlich dann angezeigt, wenn eine Liste exportiert wird.";"**Name of the Twig template to be used for the page header**  
Enter the name of the desired Twig template here (without the .twig extension). The header will only be displayed when a list is exported."
